iter	SMAPE	RMSE
3797	16.67595709	23456.93688
3798	16.67326013	23453.13893
3799	16.67256437	23451.72712
3800	16.67097887	23449.4374
3801	16.66761036	23445.47864
3802	16.66586039	23441.39807
3803	16.66433004	23438.68284
3804	16.66190775	23434.51364
3805	16.66027542	23430.19905
3806	16.65735144	23426.79856
3807	16.6552448	23423.28593
3808	16.65474193	23422.04993
3809	16.65156061	23416.95584
3810	16.65082021	23414.73911
3811	16.6492414	23412.35772
3812	16.64758395	23410.12616
3813	16.64625679	23406.79725
3814	16.64502681	23401.37012
3815	16.64350625	23397.62873
3816	16.64248994	23393.79747
3817	16.6415343	23390.25802
3818	16.63960447	23385.81837
3819	16.6377212	23381.00682
3820	16.63471067	23378.56907
3821	16.63390652	23374.39511
3822	16.63280077	23372.4006
3823	16.63030154	23368.71878
3824	16.62859908	23365.16542
3825	16.62716124	23361.46953
3826	16.62517844	23359.3872
3827	16.62309586	23355.83149
3828	16.62026758	23350.30618
3829	16.61784981	23346.28376
3830	16.61620747	23343.35779
3831	16.61328933	23338.8348
3832	16.61172929	23333.54563
3833	16.61048557	23329.63511
3834	16.60750853	23324.19528
3835	16.60533934	23318.57706
3836	16.60373532	23316.53531
3837	16.60188344	23312.30308
3838	16.60023772	23308.42158
3839	16.59607116	23303.06046
3840	16.59388692	23299.3422
3841	16.59092256	23295.93324
3842	16.58945245	23291.83969
3843	16.5875845	23289.90328
3844	16.58512862	23286.19168
3845	16.58213143	23281.99591
3846	16.58122326	23279.85992
3847	16.57894055	23276.0673
3848	16.57652927	23272.20933
3849	16.57568499	23268.56737
3850	16.57261937	23265.43296
3851	16.57002217	23260.0554
3852	16.56884946	23258.15616
3853	16.56495108	23253.10515
3854	16.56230132	23247.7065
3855	16.56086913	23242.86844
3856	16.55991669	23241.64324
3857	16.55692692	23237.61188
3858	16.55514546	23233.43368
3859	16.5542279	23230.62611
3860	16.55316626	23225.99964
3861	16.55016458	23221.34607
3862	16.54769239	23217.25895
3863	16.54632274	23214.25802
3864	16.54417545	23208.77526
3865	16.54125137	23204.01823
3866	16.53958844	23199.99284
3867	16.53794307	23195.88942
3868	16.53493346	23191.57648
3869	16.53198694	23186.08927
3870	16.53020698	23182.31283
3871	16.52789481	23179.62953
3872	16.52591685	23176.54319
3873	16.52382174	23174.27104
3874	16.5229128	23170.5656
3875	16.52114434	23165.90077
3876	16.51956761	23161.18782
3877	16.51647002	23157.0519
3878	16.5135946	23151.9957
3879	16.51069941	23148.96469
3880	16.5085783	23144.11631
3881	16.50620142	23138.88048
3882	16.50383553	23133.91679
3883	16.50269028	23129.71499
3884	16.50060121	23125.86078
3885	16.49990007	23123.16026
3886	16.49799525	23118.49628
3887	16.49755032	23115.87855
3888	16.49513902	23112.66194
3889	16.49286044	23107.75074
3890	16.48940383	23103.78573
3891	16.48743875	23099.06111
3892	16.48443539	23095.31138
3893	16.48397334	23092.67441
3894	16.4824598	23090.75744
3895	16.47972971	23086.80483
3896	16.47724875	23081.46873
3897	16.47553621	23077.19165
3898	16.4737386	23072.55841
3899	16.47273533	23069.31954
3900	16.47069417	23065.89938
3901	16.46878858	23062.62955
3902	16.46672532	23058.43725
3903	16.46449421	23053.96113
3904	16.46174227	23049.30734
3905	16.45998429	23043.69454
3906	16.45779964	23040.21136
3907	16.456326	23036.8943
3908	16.45473987	23034.33458
3909	16.45379741	23030.98218
3910	16.45205089	23027.15298
3911	16.45114866	23025.61776
3912	16.44964032	23022.75217
3913	16.44798294	23019.95355
3914	16.44551239	23017.17034
3915	16.44298762	23012.5234
3916	16.44045638	23008.38054
3917	16.43826264	23003.80151
3918	16.43476427	22998.70854
3919	16.43212795	22993.80608
3920	16.42916046	22990.04081
3921	16.42702748	22987.06667
3922	16.4246008	22982.53618
3923	16.42168554	22977.91044
3924	16.41807488	22973.06372
3925	16.41643475	22969.13755
3926	16.4139494	22964.63173
3927	16.41279264	22961.06149
3928	16.40914915	22957.69985
3929	16.40687644	22952.9712
3930	16.40519456	22949.50008
3931	16.40384805	22945.19382
3932	16.40182068	22942.15399
3933	16.4008657	22940.46684
3934	16.39801156	22935.16473
3935	16.39554452	22931.52551
3936	16.39363374	22926.82573
3937	16.39163769	22923.24148
3938	16.38928325	22917.93887
3939	16.38742011	22912.62435
3940	16.38558858	22908.51886
3941	16.38351925	22905.98889
3942	16.38187919	22901.13079
3943	16.38044083	22897.6337
3944	16.38013335	22896.33089
3945	16.37795483	22892.31032
3946	16.37509285	22889.13503
3947	16.37167442	22886.39215
3948	16.36973668	22882.79951
3949	16.36779468	22880.43254
3950	16.36594144	22878.73641
3951	16.36371237	22874.76018
3952	16.35993624	22870.78166
3953	16.35824237	22865.9343
3954	16.35525774	22861.96648
3955	16.35335821	22858.54708
3956	16.35145461	22855.51084
3957	16.34877234	22851.30657
3958	16.34713489	22849.78674
3959	16.34528366	22846.06744
3960	16.34432072	22843.72363
3961	16.34176292	22839.89282
3962	16.33597907	22835.05853
3963	16.33455238	22832.39418
3964	16.33261788	22829.31715
3965	16.33048171	22824.49103
3966	16.32861316	22819.79473
3967	16.32800763	22818.17639
3968	16.32569948	22812.57761
3969	16.32468557	22808.06465
3970	16.32395302	22806.3842
3971	16.32314537	22803.67324
3972	16.32123593	22800.1047
3973	16.31932374	22797.55873
3974	16.3176196	22794.23548
3975	16.3151777	22790.44864
3976	16.3132498	22787.43639
3977	16.31052778	22783.79328
3978	16.30845872	22779.45671
3979	16.30598271	22775.66084
3980	16.30277303	22770.48281
3981	16.30101031	22765.96936
3982	16.29831316	22761.99901
3983	16.29668364	22758.47979
3984	16.29477509	22754.34747
3985	16.29329322	22751.77453
3986	16.29033423	22747.11825
3987	16.28688896	22742.78483
3988	16.28539887	22738.89987
3989	16.28276553	22733.88013
3990	16.28129402	22730.17425
3991	16.27924661	22726.39502
3992	16.27739119	22722.58229
3993	16.2766518	22720.60889
3994	16.27463193	22717.55929
3995	16.27269765	22714.55946
3996	16.27221392	22710.44282
3997	16.27025265	22706.05431
3998	16.26805919	22701.19571
3999	16.26577737	22698.16767
